class,count
org.apache.cassandra.cql3.statements.AlterRoleStatement,1
org.apache.cassandra.cql3.statements.BatchStatement$Parsed,1
org.apache.cassandra.cql3.statements.CreateRoleStatement,1
org.apache.cassandra.cql3.statements.DeleteStatement$Parsed,1
org.apache.cassandra.cql3.statements.ListPermissionsStatement,1
org.apache.cassandra.cql3.statements.SelectStatement$CompositeComparator,1
org.apache.cassandra.cql3.statements.UpdateStatement$ParsedUpdate,1
org.apache.cassandra.cql3.statements.schema.AlterKeyspaceStatement,1
org.apache.cassandra.cql3.statements.schema.AlterKeyspaceStatement$Raw,1
org.apache.cassandra.cql3.statements.schema.AlterTableStatement$Raw,1
org.apache.cassandra.cql3.statements.schema.AlterTypeStatement$Raw,1
org.apache.cassandra.cql3.statements.schema.AlterViewStatement,1
org.apache.cassandra.cql3.statements.schema.CreateAggregateStatement,1
org.apache.cassandra.cql3.statements.schema.CreateAggregateStatement$Raw,1
org.apache.cassandra.cql3.statements.schema.CreateKeyspaceStatement,1
org.apache.cassandra.cql3.statements.schema.CreateKeyspaceStatement$Raw,1
org.apache.cassandra.cql3.statements.schema.CreateTriggerStatement$Raw,1
org.apache.cassandra.cql3.statements.schema.CreateTypeStatement$Raw,1
org.apache.cassandra.cql3.statements.schema.DropAggregateStatement,1
org.apache.cassandra.cql3.statements.schema.DropAggregateStatement$Raw,1
org.apache.cassandra.cql3.statements.schema.DropFunctionStatement,1
org.apache.cassandra.cql3.statements.schema.DropFunctionStatement$Raw,1
org.apache.cassandra.cql3.statements.schema.DropIndexStatement$Raw,1
org.apache.cassandra.cql3.statements.schema.DropTableStatement$Raw,1
org.apache.cassandra.cql3.statements.schema.DropTriggerStatement$Raw,1
org.apache.cassandra.cql3.statements.schema.DropTypeStatement$Raw,1
org.apache.cassandra.cql3.statements.schema.DropViewStatement$Raw,1
org.apache.cassandra.db.AbstractBufferClusteringPrefix,1
org.apache.cassandra.db.AbstractCompactionController,1
org.apache.cassandra.db.CBuilder,1
org.apache.cassandra.db.CassandraKeyspaceWriteHandler,1
org.apache.cassandra.db.CassandraTableWriteHandler,1
org.apache.cassandra.db.ClockAndCount,1
org.apache.cassandra.db.ClusteringBoundOrBoundary,1
org.apache.cassandra.db.ClusteringPrefix$Deserializer,1
org.apache.cassandra.db.ConsistencyLevel,1
org.apache.cassandra.db.DataRange$Paging,1
org.apache.cassandra.db.DeletionInfo,1
org.apache.cassandra.db.DiskBoundaries,1
org.apache.cassandra.db.Keyspace,1
org.apache.cassandra.db.LivenessInfo$ExpiredLivenessInfo,1
org.apache.cassandra.db.MutableDeletionInfo$Builder,1
org.apache.cassandra.db.NativeDecoratedKey,1
org.apache.cassandra.db.PartitionRangeReadCommand,1
org.apache.cassandra.db.ReadCommand,1
org.apache.cassandra.db.ReadResponse$DigestResponse,1
org.apache.cassandra.db.RowIndexEntry$Serializer,1
org.apache.cassandra.db.RowIndexEntry$ShallowInfoRetriever,1
org.apache.cassandra.db.SSTableImporter,1
org.apache.cassandra.db.SSTableImporter$Options,1
org.apache.cassandra.db.SSTableImporter$Options$Builder,1
org.apache.cassandra.db.SinglePartitionReadCommand,1
org.apache.cassandra.db.SinglePartitionReadQuery$Group,1
org.apache.cassandra.db.Slice,1
org.apache.cassandra.db.SystemKeyspace,1
org.apache.cassandra.db.TableCQLHelper,1
org.apache.cassandra.db.VirtualTablePartitionRangeReadQuery,1
org.apache.cassandra.db.columniterator.AbstractSSTableIterator$IndexState,1
org.apache.cassandra.db.columniterator.AbstractSSTableIterator$Reader,1
org.apache.cassandra.db.commitlog.CommitLogDescriptor,1
org.apache.cassandra.db.commitlog.CommitLogReader,1
org.apache.cassandra.db.commitlog.CommitLogReader$ReadStatusTracker,1
org.apache.cassandra.db.commitlog.CommitLogReplayer$ReplayFilter,1
org.apache.cassandra.db.commitlog.CommitLogSegment$CommitLogSegmentFileComparator,1
org.apache.cassandra.db.commitlog.EncryptedSegment,1
org.apache.cassandra.db.commitlog.IntervalSet,1
org.apache.cassandra.db.commitlog.IntervalSet$Builder,1
org.apache.cassandra.db.compaction.AbstractCompactionStrategy$ScannerList,1
org.apache.cassandra.db.compaction.AbstractStrategyHolder$TaskSupplier,1
org.apache.cassandra.db.compaction.CompactionController,1
org.apache.cassandra.db.compaction.CompactionLogger$CompactionLogSerializer,1
org.apache.cassandra.db.compaction.CompactionStrategyHolder,1
org.apache.cassandra.db.compaction.CompactionTask,1
org.apache.cassandra.db.compaction.DateTieredCompactionStrategy,1
org.apache.cassandra.db.compaction.LeveledCompactionStrategy$LeveledScanner,1
org.apache.cassandra.db.compaction.PendingRepairHolder,1
org.apache.cassandra.db.compaction.SSTableSplitter$SplittingCompactionTask,1
org.apache.cassandra.db.compaction.Scrubber,1
org.apache.cassandra.db.compaction.Scrubber$FixNegativeLocalDeletionTimeIterator,1
org.apache.cassandra.db.compaction.Scrubber$NegativeLocalDeletionInfoMetrics,1
org.apache.cassandra.db.compaction.SingleSSTableLCSTask,1
org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy,1
org.apache.cassandra.db.compaction.TimeWindowCompactionStrategy,1
org.apache.cassandra.db.compaction.Upgrader,1
org.apache.cassandra.db.compaction.Verifier$RangeOwnHelper,1
