class,method,field,count
org.apache.phoenix.mapreduce.index.IndexScrutinyTableOutput,writeJobResults,NOVALUE,1
org.apache.phoenix.mapreduce.index.IndexScrutinyTableOutput,queryMetadata,NOVALUE,1
org.apache.phoenix.mapreduce.index.IndexScrutinyTool,getJobs,jobs,1
org.apache.phoenix.mapreduce.index.IndexScrutinyTool,parseOptions,NOVALUE,1
org.apache.phoenix.mapreduce.index.IndexScrutinyTool$JobFactory,NOVALUE,NOVALUE,1
org.apache.phoenix.mapreduce.index.IndexScrutinyTool$JobFactory,NOVALUE,mapperClass,1
org.apache.phoenix.mapreduce.index.IndexScrutinyTool$JobFactory,NOVALUE,tenantId,1
org.apache.phoenix.mapreduce.index.IndexTool,validateTimeRange,NOVALUE,1
org.apache.phoenix.mapreduce.index.IndexTool,populateIndexToolAttributes,NOVALUE,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,AFTER_REBUILD_EXPIRED_INDEX_ROW_COUNT_BYTES,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,AFTER_REBUILD_INVALID_INDEX_ROW_COUNT_BYTES,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,AFTER_REBUILD_INVALID_INDEX_ROW_COUNT_COZ_EXTRA_CELLS_BYTES,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,AFTER_REBUILD_INVALID_INDEX_ROW_COUNT_COZ_MISSING_CELLS_BYTES,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,AFTER_REBUILD_MISSING_INDEX_ROW_COUNT_BYTES,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,AFTER_REBUILD_VALID_INDEX_ROW_COUNT_BYTES,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,BEFORE_REBUILD_EXPIRED_INDEX_ROW_COUNT_BYTES,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,BEFORE_REBUILD_INVALID_INDEX_ROW_COUNT_BYTES,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,BEFORE_REBUILD_INVALID_INDEX_ROW_COUNT_COZ_EXTRA_CELLS_BYTES,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,BEFORE_REBUILD_INVALID_INDEX_ROW_COUNT_COZ_MISSING_CELLS_BYTES,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,BEFORE_REBUILD_MISSING_INDEX_ROW_COUNT_BYTES,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,BEFORE_REBUILD_VALID_INDEX_ROW_COUNT_BYTES,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,DATA_TABLE_NAME_BYTES,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,DATA_TABLE_TS_BYTES,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,ERROR_MESSAGE_BYTES,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,INDEX_TABLE_NAME_BYTES,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,INDEX_TABLE_ROW_KEY_BYTES,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,INDEX_TABLE_TS_BYTES,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,OUTPUT_TABLE_COLUMN_FAMILY,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,OUTPUT_TABLE_NAME_BYTES,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,REBUILT_INDEX_ROW_COUNT_BYTES,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,RESULT_TABLE_COLUMN_FAMILY,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,RESULT_TABLE_NAME_BYTES,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,SCANNED_DATA_ROW_COUNT_BYTES,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,VERIFICATION_PHASE_BYTES,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,AFTER_REBUILD_EXPIRED_INDEX_ROW_COUNT,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,AFTER_REBUILD_INVALID_INDEX_ROW_COUNT,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,AFTER_REBUILD_INVALID_INDEX_ROW_COUNT_COZ_EXTRA_CELLS,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,AFTER_REBUILD_INVALID_INDEX_ROW_COUNT_COZ_MISSING_CELLS,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,AFTER_REBUILD_MISSING_INDEX_ROW_COUNT,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,AFTER_REBUILD_VALID_INDEX_ROW_COUNT,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,BEFORE_REBUILD_EXPIRED_INDEX_ROW_COUNT,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,BEFORE_REBUILD_INVALID_INDEX_ROW_COUNT,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,BEFORE_REBUILD_INVALID_INDEX_ROW_COUNT_COZ_EXTRA_CELLS,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,BEFORE_REBUILD_INVALID_INDEX_ROW_COUNT_COZ_MISSING_CELLS,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,BEFORE_REBUILD_MISSING_INDEX_ROW_COUNT,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,BEFORE_REBUILD_VALID_INDEX_ROW_COUNT,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,DATA_TABLE_ROW_KEY,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,DATA_TABLE_TS,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,ERROR_MESSAGE,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,INDEX_TABLE_NAME,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,INDEX_TABLE_ROW_KEY,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,INDEX_TABLE_TS,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,REBUILT_INDEX_ROW_COUNT,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,SCANNED_DATA_ROW_COUNT,1
org.apache.phoenix.mapreduce.index.IndexTool,NOVALUE,VERIFICATION_PHASE,1
org.apache.phoenix.mapreduce.index.IndexTool,parseOptions,NOVALUE,1
org.apache.phoenix.mapreduce.index.IndexTool$IndexVerifyType,toBytes,valueBytes,1
org.apache.phoenix.mapreduce.index.IndexTool$JobFactory,configureJobForPartialBuild,NOVALUE,1
org.apache.phoenix.mapreduce.index.IndexToolUtil,updateIndexState,NOVALUE,1
org.apache.phoenix.mapreduce.index.IndexUpgradeTool,getWaitMoreTime,NOVALUE,1
org.apache.phoenix.mapreduce.index.IndexUpgradeTool,parseOptions,NOVALUE,1
org.apache.phoenix.mapreduce.index.IndexUpgradeTool,run,NOVALUE,1
org.apache.phoenix.mapreduce.index.IndexUpgradeTool,prepareToolSetup,inputTables,1
org.apache.phoenix.mapreduce.index.IndexUpgradeTool$IndexInfo,NOVALUE,NOVALUE,1
org.apache.phoenix.mapreduce.index.PhoenixIndexDBWritable,getColumnMetadata,columnMetadata,1
org.apache.phoenix.mapreduce.index.PhoenixIndexDBWritable,getValues,values,1
org.apache.phoenix.mapreduce.index.PhoenixIndexDBWritable,setColumnMetadata,columnMetadata,1
org.apache.phoenix.mapreduce.index.PhoenixIndexDBWritable,setValues,values,1
org.apache.phoenix.mapreduce.index.PhoenixIndexImportDirectMapper,cleanup,NOVALUE,1
org.apache.phoenix.mapreduce.index.PhoenixIndexPartialBuildMapper,cleanup,NOVALUE,1
org.apache.phoenix.mapreduce.index.PhoenixServerBuildIndexMapper,cleanup,NOVALUE,1
org.apache.phoenix.mapreduce.index.automation.PhoenixMRJobCallable,&lt;init&gt;,indexInfo,1
org.apache.phoenix.mapreduce.index.automation.PhoenixMRJobSubmitter,getJobsToSubmit,NOVALUE,1
org.apache.phoenix.mapreduce.index.automation.YarnApplication$finalStatus,NOVALUE,NOVALUE,1
org.apache.phoenix.mapreduce.index.automation.YarnApplication$state,NOVALUE,NOVALUE,1
org.apache.phoenix.mapreduce.util.IndexColumnNames,getDataColNames,dataColNames,1
org.apache.phoenix.mapreduce.util.IndexColumnNames,getDataNonPkColNames,dataNonPkColNames,1
org.apache.phoenix.mapreduce.util.IndexColumnNames,getDataPkColNames,dataPkColNames,1
org.apache.phoenix.mapreduce.util.IndexColumnNames,getIndexColNames,indexColNames,1
org.apache.phoenix.mapreduce.util.IndexColumnNames,getIndexPkColNames,indexPkColNames,1
org.apache.phoenix.memory.ChildMemoryManager,access$114,allocatedBytes,1
org.apache.phoenix.memory.ChildMemoryManager,access$122,allocatedBytes,1
org.apache.phoenix.memory.ChildMemoryManager,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.memory.GlobalMemoryManager,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.memory.GlobalMemoryManager$GlobalMemoryChunk,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.monitoring.CombinableMetric$NoOpRequestMetric,clone,NOVALUE,1
org.apache.phoenix.monitoring.CombinableMetric$NoOpRequestMetric,NOVALUE,INSTANCE,1
org.apache.phoenix.monitoring.CombinableMetricImpl,clone,NOVALUE,1
org.apache.phoenix.monitoring.ReadMetricQueue,getScanMetricsHolderList,scanMetricsHolderList,1
org.apache.phoenix.monitoring.ScanMetricsHolder,getScanMetricMap,scanMetricMap,1
org.apache.phoenix.monitoring.ScanMetricsHolder,setScanMetricMap,scanMetricMap,1
org.apache.phoenix.monitoring.ScanMetricsHolder,getInstance,NO_OP_INSTANCE,1
org.apache.phoenix.optimize.Cost,compareTo,NOVALUE,1
org.apache.phoenix.optimize.Cost,NOVALUE,UNKNOWN,1
org.apache.phoenix.optimize.Cost,NOVALUE,ZERO,1
org.apache.phoenix.parse.AddColumnStatement,getColumnDefs,columnDefs,1
org.apache.phoenix.parse.AddJarsStatement,getJarPaths,jarPaths,1
org.apache.phoenix.parse.AddJarsStatement,&lt;init&gt;,jarPaths,1
org.apache.phoenix.parse.AlterSessionStatement,getProps,props,1
org.apache.phoenix.parse.AlterSessionStatement,&lt;init&gt;,props,1
org.apache.phoenix.parse.AndRewriterBooleanParseNodeVisitor,&lt;init&gt;,parseNodeFactory,1
org.apache.phoenix.parse.BindParseNode,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.parse.ChangePermsStatement,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.parse.ChangePermsStatement,getPermsList,permsList,1
org.apache.phoenix.parse.CreateIndexStatement,getUdfParseNodes,udfParseNodes,1
org.apache.phoenix.parse.CreateIndexStatement,&lt;init&gt;,udfParseNodes,1
org.apache.phoenix.parse.CreateTableStatement,getSplitNodes,splitNodes,1
org.apache.phoenix.parse.DMLStatement,getUdfParseNodes,udfParseNodes,1
org.apache.phoenix.parse.DMLStatement,&lt;init&gt;,udfParseNodes,1
org.apache.phoenix.parse.DropColumnStatement,getColumnRefs,columnRefs,1
org.apache.phoenix.parse.FunctionParseNode$BuiltInFunctionArgInfo,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.parse.FunctionParseNode$BuiltInFunctionArgInfo,getAllowedTypes,allowedTypes,1
org.apache.phoenix.parse.FunctionParseNode$BuiltInFunctionInfo,getArgs,args,1
org.apache.phoenix.parse.FunctionParseNode$BuiltInFunctionInfo,getDerivedFunctions,derivedFunctions,1
org.apache.phoenix.parse.FunctionParseNode$BuiltInFunctionInfo,getFuncCtor,funcCtor,1
org.apache.phoenix.parse.FunctionParseNode$BuiltInFunctionInfo,getNodeCtor,nodeCtor,1
org.apache.phoenix.parse.InListParseNode,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.parse.IndexExpressionParseNodeRewriter,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.parse.OffsetNode,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.parse.PFunction,&lt;init&gt;,estimatedSize,1
org.apache.phoenix.parse.PFunction,getFunctionArguments,args,1
org.apache.phoenix.parse.PFunction,&lt;init&gt;,args,1
org.apache.phoenix.parse.PhoenixSQLLexer,mCHAR_ESC,NOVALUE,1
org.apache.phoenix.parse.PhoenixSQLLexer,mDECIMAL,NOVALUE,1
org.apache.phoenix.parse.PhoenixSQLLexer,mDOUBLE,NOVALUE,1
org.apache.phoenix.parse.PhoenixSQLLexer,mSL_COMMENT,NOVALUE,1
org.apache.phoenix.parse.PhoenixSQLLexer,mTokens,NOVALUE,1
org.apache.phoenix.parse.PhoenixSQLLexer$DFA20,NOVALUE,NOVALUE,1
org.apache.phoenix.parse.PhoenixSQLLexer$DFA9,NOVALUE,NOVALUE,1
org.apache.phoenix.parse.PhoenixSQLParser,setParseNodeFactory,factory,1
org.apache.phoenix.parse.PhoenixSQLParser,NOVALUE,tokenNames,1
org.apache.phoenix.parse.PhoenixSQLParser,bind_name,NOVALUE,1
org.apache.phoenix.parse.PhoenixSQLParser,boolean_expression,NOVALUE,1
org.apache.phoenix.parse.PhoenixSQLParser,case_statement,NOVALUE,1
org.apache.phoenix.parse.PhoenixSQLParser,column_name,NOVALUE,1
org.apache.phoenix.parse.PhoenixSQLParser,comparison_op,NOVALUE,1
org.apache.phoenix.parse.PhoenixSQLParser,fam_prop_name,NOVALUE,1
org.apache.phoenix.parse.PhoenixSQLParser,from_table_name,NOVALUE,1
org.apache.phoenix.parse.PhoenixSQLParser,int_literal_or_bind,NOVALUE,1
org.apache.phoenix.parse.PhoenixSQLParser,limit,NOVALUE,1
org.apache.phoenix.parse.PhoenixSQLParser,literal_or_bind,NOVALUE,1
org.apache.phoenix.parse.PhoenixSQLParser,parseOrderByField,NOVALUE,1
org.apache.phoenix.parse.PhoenixSQLParser,prop_value,NOVALUE,1
org.apache.phoenix.parse.PhoenixSQLParser,select_list,NOVALUE,1
org.apache.phoenix.parse.PhoenixSQLParser,selectable,NOVALUE,1
org.apache.phoenix.parse.PhoenixSQLParser,table_name,NOVALUE,1
org.apache.phoenix.parse.PhoenixSQLParser,update_statistics_node,NOVALUE,1
org.apache.phoenix.parse.PhoenixSQLParser,zero_or_more_data_types,NOVALUE,1
org.apache.phoenix.parse.PhoenixSQLParser,zero_or_more_expressions,NOVALUE,1
org.apache.phoenix.parse.PrimaryKeyConstraint,isColumnRowTimestamp,TRUE,1
org.apache.phoenix.parse.SelectStatement,getSelects,selects,1
org.apache.phoenix.parse.SelectStatement,getUdfParseNodes,udfParseNodes,1
org.apache.phoenix.parse.UpdateStatisticsStatement,getProps,props,1
org.apache.phoenix.parse.UpdateStatisticsStatement,&lt;init&gt;,props,1
org.apache.phoenix.parse.UpsertStatement,getOnDupKeyPairs,onDupKeyPairs,1
org.apache.phoenix.parse.UpsertStatement,getValues,values,1
org.apache.phoenix.parse.UpsertStatement,&lt;init&gt;,onDupKeyPairs,1
org.apache.phoenix.parse.UpsertStatement,&lt;init&gt;,values,1
org.apache.phoenix.pherf.Pherf,getLogPerNRow,NOVALUE,1
org.apache.phoenix.pherf.Pherf,getProperties,properties,1
org.apache.phoenix.pherf.PherfConstants,getProperties,instanceProperties,1
org.apache.phoenix.pherf.PherfConstants,create,NOVALUE,1
org.apache.phoenix.pherf.configuration.Column,getDataValues,dataValues,1
org.apache.phoenix.pherf.configuration.Column,setDataValues,dataValues,1
org.apache.phoenix.pherf.configuration.Column,equals,NOVALUE,1
org.apache.phoenix.pherf.configuration.DataModel,getDataMappingColumns,dataMappingColumns,1
org.apache.phoenix.pherf.configuration.DataModel,getScenarios,scenarios,1
org.apache.phoenix.pherf.configuration.DataModel,setDataMappingColumns,dataMappingColumns,1
org.apache.phoenix.pherf.configuration.DataModel,setScenarios,scenarios,1
org.apache.phoenix.pherf.configuration.DataOverride,getColumn,column,1
org.apache.phoenix.pherf.configuration.DataOverride,setColumn,column,1
org.apache.phoenix.pherf.configuration.QuerySet,getQuery,query,1
org.apache.phoenix.pherf.configuration.QuerySet,setQuery,query,1
org.apache.phoenix.pherf.configuration.Scenario,getDataOverride,dataOverride,1
org.apache.phoenix.pherf.configuration.Scenario,getPhoenixProperties,phoenixProperties,1
org.apache.phoenix.pherf.configuration.Scenario,getPostScenarioDdls,postScenarioDdls,1
org.apache.phoenix.pherf.configuration.Scenario,getPreScenarioDdls,preScenarioDdls,1
org.apache.phoenix.pherf.configuration.Scenario,getQuerySet,querySet,1
org.apache.phoenix.pherf.configuration.Scenario,getWriteParams,writeParams,1
org.apache.phoenix.pherf.configuration.Scenario,setDataOverride,dataOverride,1
org.apache.phoenix.pherf.configuration.Scenario,setPhoenixProperties,phoenixProperties,1
org.apache.phoenix.pherf.configuration.Scenario,setPostScenarioDdls,postScenarioDdls,1
org.apache.phoenix.pherf.configuration.Scenario,setPreScenarioDdls,preScenarioDdls,1
org.apache.phoenix.pherf.configuration.Scenario,setQuerySet,querySet,1
org.apache.phoenix.pherf.configuration.Scenario,setWriteParams,writeParams,1
org.apache.phoenix.pherf.configuration.XMLConfigParser,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.pherf.configuration.XMLConfigParser,getDataModels,dataModels,1
org.apache.phoenix.pherf.configuration.XMLConfigParser,getPaths,paths,1
org.apache.phoenix.pherf.configuration.XMLConfigParser,getScenarios,scenarios,1
org.apache.phoenix.pherf.configuration.XMLConfigParser,readDataModel,NOVALUE,1
org.apache.phoenix.pherf.jmx.MonitorManager$1,call,NOVALUE,1
org.apache.phoenix.pherf.jmx.monitors.FreeMemoryMonitor,getStat,NOVALUE,1
org.apache.phoenix.pherf.jmx.monitors.MaxMemoryMonitor,getStat,NOVALUE,1
org.apache.phoenix.pherf.jmx.monitors.ThreadMonitor,getStat,NOVALUE,1
org.apache.phoenix.pherf.jmx.monitors.TotalMemoryMonitor,getStat,NOVALUE,1
org.apache.phoenix.pherf.result.DataLoadThreadTime,getThreadTime,threadTime,1
org.apache.phoenix.pherf.result.DataLoadTimeSummary,getTableLoadTime,tableLoadTime,1
org.apache.phoenix.pherf.result.DataModelResult,getScenarioResult,scenarioResult,1
org.apache.phoenix.pherf.result.DataModelResult,setScenarioResult,scenarioResult,1
org.apache.phoenix.pherf.result.QueryResult,getThreadTimes,threadTimes,1
org.apache.phoenix.pherf.result.QueryResult,setThreadTimes,threadTimes,1
org.apache.phoenix.pherf.result.QuerySetResult,getQueryResults,queryResults,1
org.apache.phoenix.pherf.result.QuerySetResult,setQueryResults,queryResults,1
org.apache.phoenix.pherf.result.Result,getResultValues,resultValues,1
org.apache.phoenix.pherf.result.Result,&lt;init&gt;,resultValues,1
org.apache.phoenix.pherf.result.ResultManager,getResultHandlers,resultHandlers,1
org.apache.phoenix.pherf.result.ResultManager,&lt;init&gt;,resultHandlers,1
org.apache.phoenix.pherf.result.ResultUtil,getSuffix,NOVALUE,1
org.apache.phoenix.pherf.result.ResultUtil,ensureBaseDirExists,NOVALUE,1
org.apache.phoenix.pherf.result.RunTime,getStartTime,startTime,1
org.apache.phoenix.pherf.result.RunTime,&lt;init&gt;,startTime,1
org.apache.phoenix.pherf.result.RunTime,setStartTime,startTime,1
org.apache.phoenix.pherf.result.RunTime,compareTo,NOVALUE,1
org.apache.phoenix.pherf.result.RunTime,NOVALUE,NOVALUE,1
org.apache.phoenix.pherf.result.ScenarioResult,getQuerySetResult,querySetResult,1
org.apache.phoenix.pherf.result.ScenarioResult,setQuerySetResult,querySetResult,1
org.apache.phoenix.pherf.result.ScenarioResult,equals,NOVALUE,1
org.apache.phoenix.pherf.result.ThreadTime,getAvgTimeInMs,NOVALUE,1
org.apache.phoenix.pherf.result.ThreadTime,getRunTimesInMs,runTimesInMs,1
org.apache.phoenix.pherf.result.ThreadTime,setRunTimesInMs,runTimesInMs,1
org.apache.phoenix.pherf.result.impl.CSVFileResultHandler,open,NOVALUE,1
org.apache.phoenix.pherf.result.impl.DefaultResultHandler,NOVALUE,resultFileName,1
org.apache.phoenix.pherf.result.impl.XMLResultHandler,write,NOVALUE,1
org.apache.phoenix.pherf.rules.RulesApplier,getCachedScenarioOverrides,cachedScenarioOverrideName,1
org.apache.phoenix.pherf.rules.RulesApplier,getRuleBasedDataGeneratorForColumn,NOVALUE,1
org.apache.phoenix.pherf.rules.RulesApplier,getDataValue,NOVALUE,1
org.apache.phoenix.pherf.rules.SequentialIntegerDataGenerator,&lt;init&gt;,columnRule,1
org.apache.phoenix.pherf.schema.SchemaReader,getResourceList,resourceList,1
org.apache.phoenix.pherf.schema.SchemaReader,&lt;init&gt;,pUtil,1
org.apache.phoenix.pherf.util.GoogleChartGenerator,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.pherf.util.GoogleChartGenerator,renderAsGoogleChartsHTML,NOVALUE,1
org.apache.phoenix.pherf.util.GoogleChartGenerator,getBlankRow,NOVALUE,1
org.apache.phoenix.pherf.util.GoogleChartGenerator,getToolTipAsHTML,NOVALUE,1
org.apache.phoenix.pherf.util.GoogleChartGenerator$DataNode,NOVALUE,NOVALUE,1
org.apache.phoenix.pherf.util.GoogleChartGenerator$Node,NOVALUE,NOVALUE,1
org.apache.phoenix.pherf.util.PhoenixUtil,setRowCountOverride,rowCountOverride,1
org.apache.phoenix.pherf.util.PhoenixUtil,useThickDriver,useThinDriver,1
org.apache.phoenix.pherf.util.PhoenixUtil,useThinDriver,useThinDriver,1
org.apache.phoenix.pherf.util.PhoenixUtil,create,instance,1
org.apache.phoenix.pherf.util.PhoenixUtil,getExplainPlan,NOVALUE,1
org.apache.phoenix.pherf.util.ResourceList,getResourcesFromDirectory,NOVALUE,1
org.apache.phoenix.pherf.workload.MultiThreadedRunner,timedQuery,NOVALUE,1
org.apache.phoenix.pherf.workload.MultithreadedDiffer,call,t,1
org.apache.phoenix.pherf.workload.QueryExecutor,&lt;init&gt;,dataModels,1
org.apache.phoenix.pherf.workload.QueryExecutor,&lt;init&gt;,util,1
org.apache.phoenix.pherf.workload.QueryExecutor,&lt;init&gt;,workloadExecutor,1
org.apache.phoenix.pherf.workload.QueryVerifier,fileToLines,NOVALUE,1
org.apache.phoenix.pherf.workload.QueryVerifier,ensureBaseDirExists,NOVALUE,1
org.apache.phoenix.pherf.workload.WriteWorkload,buildStatement,NOVALUE,1
org.apache.phoenix.pherf.workload.WriteWorkload,getRulesApplier,rulesApplier,1
org.apache.phoenix.pherf.workload.WriteWorkload,&lt;init&gt;,pUtil,1
org.apache.phoenix.pherf.workload.WriteWorkload,&lt;init&gt;,scenario,1
org.apache.phoenix.pherf.workload.WriteWorkload$Info,NOVALUE,NOVALUE,1
org.apache.phoenix.query.BaseQueryServicesImpl,getExecutor,executor,1
org.apache.phoenix.query.BaseQueryServicesImpl,getOptimizer,queryOptimizer,1
org.apache.phoenix.query.ConnectionQueryServicesImpl,checkClientServerCompatibility,hasIndexWALCodec,1
org.apache.phoenix.query.ConnectionQueryServicesImpl,checkClientServerCompatibility,lowestClusterHBaseVersion,1
org.apache.phoenix.query.ConnectionQueryServicesImpl,&lt;clinit&gt;,NOVALUE,1
org.apache.phoenix.query.ConnectionQueryServicesImpl,NOVALUE,MUTEX_LOCKED,1
org.apache.phoenix.query.ConnectionQueryServicesImpl,returnSequences,NOVALUE,1
org.apache.phoenix.query.ConnectionQueryServicesImpl,checkClientServerCompatibility,NOVALUE,1
org.apache.phoenix.query.ConnectionQueryServicesImpl,addColumn,NOVALUE,1
org.apache.phoenix.query.ConnectionQueryServicesImpl,dropStatsTable,NOVALUE,1
org.apache.phoenix.query.ConnectionQueryServicesImpl,updateSystemCatalogTimestamp,NOVALUE,1
org.apache.phoenix.query.ConnectionQueryServicesImpl,upgradeSystemTables,NOVALUE,1
org.apache.phoenix.query.ConnectionQueryServicesImpl,validateConnectionProperties,NOVALUE,1
org.apache.phoenix.query.ConnectionQueryServicesImpl,checkAndRetry,NOVALUE,1
org.apache.phoenix.query.ConnectionQueryServicesImpl,createSequence,NOVALUE,1
org.apache.phoenix.query.ConnectionQueryServicesImpl,currentSequenceValue,NOVALUE,1
org.apache.phoenix.query.ConnectionQueryServicesImpl,dropSequence,NOVALUE,1
org.apache.phoenix.query.ConnectionQueryServicesImpl,separateAndValidateProperties,NOVALUE,1
org.apache.phoenix.query.ConnectionQueryServicesImpl$13,call,NOVALUE,1
org.apache.phoenix.query.ConnectionQueryServicesImpl$RenewLeaseTask,waitForRandomDuration,NOVALUE,1
org.apache.phoenix.query.ITGuidePostsCacheFactory,NOVALUE,map,1
org.apache.phoenix.query.KeyRange,getLowerRange,lowerRange,1
org.apache.phoenix.query.KeyRange,getUpperRange,upperRange,1
org.apache.phoenix.query.PropertyNotAllowedException,getOffendingProperties,offendingProperties,1
org.apache.phoenix.query.PropertyNotAllowedException,&lt;init&gt;,offendingProperties,1
org.apache.phoenix.query.QueryConstants,&lt;clinit&gt;,NOVALUE,1
org.apache.phoenix.query.QueryConstants,NOVALUE,ARRAY_VALUE_COLUMN_FAMILY,1
org.apache.phoenix.query.QueryConstants,NOVALUE,ARRAY_VALUE_COLUMN_QUALIFIER,1
org.apache.phoenix.query.QueryConstants,NOVALUE,DEFAULT_COLUMN_FAMILY_BYTES,1
org.apache.phoenix.query.QueryConstants,NOVALUE,DEFAULT_LOCAL_INDEX_COLUMN_FAMILY_BYTES,1
org.apache.phoenix.query.QueryConstants,NOVALUE,EMPTY_COLUMN_BYTES,1
org.apache.phoenix.query.QueryConstants,NOVALUE,EMPTY_COLUMN_VALUE_BYTES,1
org.apache.phoenix.query.QueryConstants,NOVALUE,ENCODED_EMPTY_COLUMN_BYTES,1
org.apache.phoenix.query.QueryConstants,NOVALUE,ENCODED_EMPTY_COLUMN_VALUE_BYTES,1
org.apache.phoenix.query.QueryConstants,NOVALUE,LOCAL_INDEX_COLUMN_FAMILY_PREFIX_BYTES,1
org.apache.phoenix.query.QueryConstants,NOVALUE,NAMESPACE_SEPARATOR_BYTES,1
org.apache.phoenix.query.QueryConstants,NOVALUE,NAME_SEPARATOR_BYTES,1
org.apache.phoenix.query.QueryConstants,NOVALUE,OFFSET_COLUMN,1
org.apache.phoenix.query.QueryConstants,NOVALUE,OFFSET_FAMILY,1
org.apache.phoenix.query.QueryConstants,NOVALUE,OFFSET_ROW_KEY_BYTES,1
org.apache.phoenix.query.QueryConstants,NOVALUE,SEPARATOR_BYTE_ARRAY,1
org.apache.phoenix.query.QueryConstants,NOVALUE,SINGLE_COLUMN,1
org.apache.phoenix.query.QueryConstants,NOVALUE,SINGLE_COLUMN_FAMILY,1
org.apache.phoenix.query.QueryConstants,NOVALUE,SINGLE_KEYVALUE_COLUMN_QUALIFIER_BYTES,1
org.apache.phoenix.query.QueryConstants,NOVALUE,SYSTEM_SCHEMA_NAME_BYTES,1
org.apache.phoenix.query.QueryConstants,NOVALUE,TRUE,1
org.apache.phoenix.query.QueryConstants,NOVALUE,UNGROUPED_AGG_ROW_KEY,1
org.apache.phoenix.query.QueryConstants,NOVALUE,VALUE_COLUMN_FAMILY,1
org.apache.phoenix.query.QueryConstants,NOVALUE,VALUE_COLUMN_QUALIFIER,1
org.apache.phoenix.query.QueryConstants,NOVALUE,RESERVED_COLUMN_FAMILY_BYTES,1
org.apache.phoenix.query.QueryServicesOptions,NOVALUE,DEFAULT_GROUPBY_SPILLABLE,1
org.apache.phoenix.schema.ColumnRef,getTableRef,tableRef,1
org.apache.phoenix.schema.ColumnRef,&lt;init&gt;,tableRef,1
org.apache.phoenix.schema.ColumnRef,newColumnExpression,NOVALUE,1
org.apache.phoenix.schema.DelegateSQLException,&lt;init&gt;,delegate,1
