class,method,field,count
org.apache.cassandra.service.CacheService,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.service.CassandraDaemon,completeSetup,setupCompleted,1
org.apache.cassandra.service.CassandraDaemon,deactivate,NOVALUE,1
org.apache.cassandra.service.CassandraDaemon,stop,NOVALUE,1
org.apache.cassandra.service.CassandraDaemon,getInstanceForTesting,instance,1
org.apache.cassandra.service.CassandraDaemon,NOVALUE,SPECULATION_THRESHOLD_UPDATER,1
org.apache.cassandra.service.CassandraDaemon,migrateSystemDataIfNeeded,NOVALUE,1
org.apache.cassandra.service.CassandraDaemon,maybeInitJmx,jmxServer,1
org.apache.cassandra.service.ClientWarn,NOVALUE,instance,1
org.apache.cassandra.service.DatacenterSyncWriteResponseHandler,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.service.DatacenterWriteResponseHandler,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.service.DefaultFSErrorHandler,handleCorruptSSTable,NOVALUE,1
org.apache.cassandra.service.GCInspector,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.service.QueryState,getClientState,clientState,1
org.apache.cassandra.service.QueryState,&lt;init&gt;,clientState,1
org.apache.cassandra.service.StartupChecks$8,NOVALUE,EXPECTED_MAX_MAP_COUNT,1
org.apache.cassandra.service.StartupChecks$8,NOVALUE,MAX_MAP_COUNT_PATH,1
org.apache.cassandra.service.StartupChecks$9$1,preVisitDirectory,NOVALUE,1
org.apache.cassandra.service.StorageProxy,mutateAtomically,NOVALUE,1
org.apache.cassandra.service.StorageProxy,setMaxHintsInProgress,maxHintsInProgress,1
org.apache.cassandra.service.StorageProxy$LocalReadRunnable,&lt;init&gt;,command,1
org.apache.cassandra.service.StorageService,setTraceProbability,traceProbability,1
org.apache.cassandra.service.StorageService,getTokenMetadata,tokenMetadata,1
org.apache.cassandra.service.StorageService,registerDaemon,daemon,1
org.apache.cassandra.service.StorageService,NOVALUE,isSurveyMode,1
org.apache.cassandra.service.StorageService,clearSnapshot,NOVALUE,1
org.apache.cassandra.service.StorageService,checkForEndpointCollision,NOVALUE,1
org.apache.cassandra.service.StorageService,NOVALUE,valueFactory,1
org.apache.cassandra.service.StorageService,onChange,NOVALUE,1
org.apache.cassandra.service.StorageService,updatePeerInfo,NOVALUE,1
org.apache.cassandra.service.StorageService,bypassConcurrentValidatorsLimit,allowUnlimitedConcurrentValidations,1
org.apache.cassandra.service.StorageService,enforceConcurrentValidatorsLimit,allowUnlimitedConcurrentValidations,1
org.apache.cassandra.service.StorageService,drain,remainingCFs,1
org.apache.cassandra.service.TokenRange$EndpointDetails,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.service.TruncateResponseHandler,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.service.paxos.Commit,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.service.paxos.PrepareCallback,NOVALUE,mostRecentCommit,1
org.apache.cassandra.service.paxos.PrepareCallback,NOVALUE,mostRecentInProgressCommit,1
org.apache.cassandra.service.paxos.PrepareCallback,NOVALUE,promised,1
org.apache.cassandra.service.paxos.PrepareResponse,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.service.paxos.PrepareVerbHandler,NOVALUE,instance,1
org.apache.cassandra.service.reads.ReadCallback,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.service.reads.ReadCallback,&lt;init&gt;,command,1
org.apache.cassandra.service.reads.ReadCallback,&lt;init&gt;,replicaPlan,1
org.apache.cassandra.service.reads.ResponseResolver,getMessages,responses,1
org.apache.cassandra.service.reads.ResponseResolver,&lt;init&gt;,command,1
org.apache.cassandra.service.reads.ResponseResolver,&lt;init&gt;,replicaPlan,1
org.apache.cassandra.service.reads.ShortReadPartitionsProtection,&lt;init&gt;,command,1
org.apache.cassandra.service.reads.repair.AbstractReadRepair,&lt;init&gt;,command,1
org.apache.cassandra.service.reads.repair.AbstractReadRepair,&lt;init&gt;,replicaPlan,1
org.apache.cassandra.service.reads.repair.PartitionIteratorMergeListener,&lt;init&gt;,command,1
org.apache.cassandra.service.reads.repair.RowIteratorMergeListener,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.service.reads.repair.RowIteratorMergeListener,&lt;init&gt;,command,1
org.apache.cassandra.service.reads.repair.RowIteratorMergeListener,onMergedPartitionLevelDeletion,partitionLevelDeletion,1
org.apache.cassandra.streaming.DefaultConnectionFactory,NOVALUE,MAX_CONNECT_ATTEMPTS,1
org.apache.cassandra.streaming.PreviewKind$PreviewRepairedSSTablePredicate,apply,NOVALUE,1
org.apache.cassandra.streaming.ProgressInfo,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.streaming.ReplicationDoneVerbHandler,NOVALUE,instance,1
org.apache.cassandra.streaming.SessionInfo$1,apply,NOVALUE,1
org.apache.cassandra.streaming.SessionSummary,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.streaming.SessionSummary,NOVALUE,serializer,1
org.apache.cassandra.streaming.StreamManager$1,apply,NOVALUE,1
org.apache.cassandra.streaming.StreamPlan,getCoordinator,coordinator,1
org.apache.cassandra.streaming.StreamRequest,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.streaming.StreamResultFuture,getCoordinator,coordinator,1
org.apache.cassandra.streaming.StreamSession,getMessageSender,messageSender,1
org.apache.cassandra.streaming.StreamSession,init,streamResult,1
org.apache.cassandra.streaming.StreamSummary,NOVALUE,tableId,1
org.apache.cassandra.streaming.async.NettyStreamingMessageSender,&lt;init&gt;,session,1
org.apache.cassandra.streaming.async.NettyStreamingMessageSender$FileStreamTask,onError,NOVALUE,1
org.apache.cassandra.streaming.async.StreamingInboundHandler,&lt;init&gt;,session,1
org.apache.cassandra.streaming.management.SessionInfoCompositeData$1,apply,NOVALUE,1
org.apache.cassandra.streaming.management.SessionInfoCompositeData$2,apply,NOVALUE,1
org.apache.cassandra.streaming.management.SessionInfoCompositeData$3,apply,NOVALUE,1
org.apache.cassandra.streaming.management.SessionInfoCompositeData$4,apply,NOVALUE,1
org.apache.cassandra.streaming.management.StreamEventJMXNotifier,onSuccess,NOVALUE,1
org.apache.cassandra.streaming.management.StreamStateCompositeData,toCompositeData,NOVALUE,1
org.apache.cassandra.streaming.management.StreamStateCompositeData$1,apply,NOVALUE,1
org.apache.cassandra.streaming.management.StreamStateCompositeData$2,apply,NOVALUE,1
org.apache.cassandra.streaming.messages.CompleteMessage,NOVALUE,serializer,1
org.apache.cassandra.streaming.messages.IncomingStreamMessage,NOVALUE,serializer,1
org.apache.cassandra.streaming.messages.KeepAliveMessage,NOVALUE,serializer,1
org.apache.cassandra.streaming.messages.OutgoingStreamMessage,NOVALUE,serializer,1
org.apache.cassandra.streaming.messages.PrepareAckMessage,NOVALUE,serializer,1
org.apache.cassandra.streaming.messages.PrepareSynAckMessage,NOVALUE,serializer,1
org.apache.cassandra.streaming.messages.PrepareSynMessage,NOVALUE,serializer,1
org.apache.cassandra.streaming.messages.ReceivedMessage,NOVALUE,serializer,1
org.apache.cassandra.streaming.messages.SessionFailedMessage,NOVALUE,serializer,1
org.apache.cassandra.streaming.messages.StreamInitMessage,NOVALUE,serializer,1
org.apache.cassandra.streaming.messages.StreamMessageHeader,NOVALUE,serializer,1
org.apache.cassandra.streaming.messages.StreamMessageHeader,NOVALUE,planId,1
org.apache.cassandra.streaming.messages.StreamMessageHeader,NOVALUE,sessionIndex,1
org.apache.cassandra.tools.AbstractJmxClient,setOutput,out,1
org.apache.cassandra.tools.BootstrapMonitor,&lt;init&gt;,out,1
org.apache.cassandra.tools.BootstrapMonitor,awaitCompletion,NOVALUE,1
org.apache.cassandra.tools.BulkLoadConnectionFactory,&lt;init&gt;,encryptionOptions,1
org.apache.cassandra.tools.BulkLoader$ProgressIndicator,NOVALUE,lastProgress,1
org.apache.cassandra.tools.BulkLoader$ProgressIndicator,NOVALUE,peak,1
org.apache.cassandra.tools.BulkLoader$ProgressIndicator,NOVALUE,totalFiles,1
org.apache.cassandra.tools.ColumnFamilyStoreMBeanIterator,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.tools.JMXConnection,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.tools.JMXTool$Dump$Format$3,dump,NOVALUE,1
org.apache.cassandra.tools.JMXTool$Info,getAttributes,attributes,1
org.apache.cassandra.tools.JMXTool$Info,getOperations,operations,1
org.apache.cassandra.tools.JMXTool$Info,&lt;init&gt;,attributes,1
org.apache.cassandra.tools.JMXTool$Info,&lt;init&gt;,operations,1
org.apache.cassandra.tools.JMXTool$Info,setAttributes,attributes,1
org.apache.cassandra.tools.JMXTool$Info,setOperations,operations,1
org.apache.cassandra.tools.JMXTool$Operation,getParameters,parameters,1
org.apache.cassandra.tools.JMXTool$Operation,&lt;init&gt;,parameters,1
org.apache.cassandra.tools.JMXTool$Operation,setParameters,parameters,1
org.apache.cassandra.tools.JsonTransformer$CompactIndenter,writeIndentation,NOVALUE,1
org.apache.cassandra.tools.LoaderOptions$Builder,parseArgs,NOVALUE,1
org.apache.cassandra.tools.NodeProbe,getCfsProxy,NOVALUE,1
org.apache.cassandra.tools.NodeProbe,getCompactionManagerProxy,compactionProxy,1
org.apache.cassandra.tools.NodeProbe,getMbeanServerConn,mbeanServerConn,1
org.apache.cassandra.tools.NodeProbe,getMessagingServiceProxy,msProxy,1
org.apache.cassandra.tools.NodeProbe,getRepairServiceProxy,arsProxy,1
org.apache.cassandra.tools.NodeProbe,getSpProxy,spProxy,1
org.apache.cassandra.tools.NodeProbe,getStorageService,ssProxy,1
org.apache.cassandra.tools.NodeProbe,forceKeyspaceCleanup,NOVALUE,1
org.apache.cassandra.tools.NodeProbe,scrub,NOVALUE,1
org.apache.cassandra.tools.NodeProbe,upgradeSSTables,NOVALUE,1
org.apache.cassandra.tools.NodeProbe,verify,NOVALUE,1
org.apache.cassandra.tools.NodeProbe$1,apply,NOVALUE,1
org.apache.cassandra.tools.NodeTool,printHistory,NOVALUE,1
org.apache.cassandra.tools.NodeTool$NodeToolCmd,readUserPasswordFromFile,NOVALUE,1
org.apache.cassandra.tools.NodeTool$NodeToolCmd,connect,NOVALUE,1
org.apache.cassandra.tools.RepairRunner,run,cmd,1
org.apache.cassandra.tools.RepairRunner,&lt;init&gt;,options,1
org.apache.cassandra.tools.RepairRunner,&lt;init&gt;,out,1
org.apache.cassandra.tools.RepairRunner,&lt;init&gt;,ssProxy,1
org.apache.cassandra.tools.SSTableMetadataViewer,printUsage,NOVALUE,1
org.apache.cassandra.tools.SSTableMetadataViewer,&lt;init&gt;,out,1
org.apache.cassandra.tools.SSTableMetadataViewer,NOVALUE,files,1
org.apache.cassandra.tools.StandaloneSSTableUtil$Options$FileType,NOVALUE,descr,1
org.apache.cassandra.tools.StandaloneSSTableUtil$Options$FileType,NOVALUE,option,1
org.apache.cassandra.tools.StandaloneScrubber,main,NOVALUE,1
org.apache.cassandra.tools.StandaloneSplitter,main,NOVALUE,1
org.apache.cassandra.tools.StandaloneUpgrader,main,NOVALUE,1
org.apache.cassandra.tools.StandaloneVerifier,main,NOVALUE,1
org.apache.cassandra.tools.Util$TermHistogram,&lt;init&gt;,histogram,1
org.apache.cassandra.tools.Util$TermHistogram$1,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.tools.Util$TermHistogram$1,NOVALUE,val$histogram,1
org.apache.cassandra.tools.Util$TermHistogram$2,NOVALUE,val$histogram,1
org.apache.cassandra.tools.nodetool.ClientStats,execute,NOVALUE,1
org.apache.cassandra.tools.nodetool.Import,execute,NOVALUE,1
org.apache.cassandra.tools.nodetool.Repair,NOVALUE,ONLY_EXPLICITLY_REPAIRED,1
org.apache.cassandra.tools.nodetool.Sjk$Wrapper,findFiles,NOVALUE,1
org.apache.cassandra.tools.nodetool.Sjk$Wrapper,fixCommands,NOVALUE,1
org.apache.cassandra.tools.nodetool.Sjk$Wrapper,NOVALUE,suppressSystemExit,1
org.apache.cassandra.tools.nodetool.Status,execute,NOVALUE,1
org.apache.cassandra.tools.nodetool.Verify,execute,NOVALUE,1
org.apache.cassandra.tools.nodetool.ViewBuildStatus,execute,NOVALUE,1
org.apache.cassandra.tools.nodetool.stats.CompactionHistoryHolder,NOVALUE,indexNames,1
org.apache.cassandra.tools.nodetool.stats.CompactionHistoryHolder$CompactionHistoryRow,compareTo,NOVALUE,1
org.apache.cassandra.tools.nodetool.stats.StatsKeyspace,&lt;init&gt;,probe,1
org.apache.cassandra.tools.nodetool.stats.StatsKeyspace,NOVALUE,pendingFlushes,1
org.apache.cassandra.tools.nodetool.stats.StatsKeyspace,NOVALUE,readCount,1
org.apache.cassandra.tools.nodetool.stats.StatsKeyspace,NOVALUE,writeCount,1
org.apache.cassandra.tools.nodetool.stats.StatsTable,NOVALUE,bytesPendingRepair,1
org.apache.cassandra.tools.nodetool.stats.StatsTable,NOVALUE,bytesRepaired,1
org.apache.cassandra.tools.nodetool.stats.StatsTable,NOVALUE,bytesUnrepaired,1
org.apache.cassandra.tools.nodetool.stats.StatsTableComparator,compare,NOVALUE,1
org.apache.cassandra.tools.nodetool.stats.StatsTableComparator,compareDoubles,NOVALUE,1
org.apache.cassandra.tools.nodetool.stats.StatsTableComparator,compareFileSizes,NOVALUE,1
org.apache.cassandra.tools.nodetool.stats.StatsTableComparator,NOVALUE,supportedSortKeys,1
org.apache.cassandra.tools.nodetool.stats.StatsTableComparator,NOVALUE,NOVALUE,1
org.apache.cassandra.tools.nodetool.stats.TableStatsHolder,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.tracing.TraceState,enableActivityNotification,notify,1
org.apache.cassandra.tracing.TraceState,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.tracing.TraceStateImpl,NOVALUE,WAIT_FOR_PENDING_EVENTS_TIMEOUT_SECS,1
org.apache.cassandra.transport.Client,run,NOVALUE,1
org.apache.cassandra.transport.Connection,setThrowOnOverload,throwOnOverload,1
org.apache.cassandra.transport.Connection,getTracker,tracker,1
org.apache.cassandra.transport.Connection,&lt;init&gt;,tracker,1
org.apache.cassandra.transport.DataType,toType,type,1
org.apache.cassandra.transport.Envelope,clone,NOVALUE,1
org.apache.cassandra.transport.Envelope$Compressor,NOVALUE,instance,1
org.apache.cassandra.transport.Envelope$Decompressor,NOVALUE,instance,1
org.apache.cassandra.transport.Flusher$FlushBuffer,equals,NOVALUE,1
org.apache.cassandra.transport.Message,connection,connection,1
org.apache.cassandra.transport.Message,getCustomPayload,customPayload,1
org.apache.cassandra.transport.Message,attach,connection,1
org.apache.cassandra.transport.Message,setCustomPayload,customPayload,1
org.apache.cassandra.transport.Message$Request,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.transport.Message$Response,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.transport.Message$Response,getWarnings,warnings,1
org.apache.cassandra.transport.Message$Response,setWarnings,warnings,1
org.apache.cassandra.transport.Server$Builder,withHost,hostAddr,1
org.apache.cassandra.transport.ServerConnection,getClientState,clientState,1
org.apache.cassandra.transport.SimpleClient$Builder,encryption,encryptionOptions,1
org.apache.cassandra.transport.messages.AuthChallenge,getToken,token,1
org.apache.cassandra.transport.messages.AuthChallenge,&lt;init&gt;,token,1
org.apache.cassandra.transport.messages.AuthResponse,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.transport.messages.AuthResponse,&lt;init&gt;,token,1
org.apache.cassandra.transport.messages.AuthSuccess,getToken,token,1
org.apache.cassandra.transport.messages.AuthSuccess,&lt;init&gt;,token,1
org.apache.cassandra.transport.messages.BatchMessage,execute,NOVALUE,1
org.apache.cassandra.transport.messages.ErrorMessage$1,encode,NOVALUE,1
org.apache.cassandra.transport.messages.ErrorMessage$1,encodedSize,NOVALUE,1
org.apache.cassandra.triggers.TriggerExecutor,reloadClasses,NOVALUE,1
org.apache.cassandra.utils.AbstractIterator,hasNext,NOVALUE,1
org.apache.cassandra.utils.BooleanSerializer,NOVALUE,serializer,1
org.apache.cassandra.utils.ByteArrayUtil,bytes,NOVALUE,1
org.apache.cassandra.utils.CassandraVersion,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.utils.CounterId,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.utils.CounterId,bytes,id,1
org.apache.cassandra.utils.DiagnosticSnapshotService$DiagnosticSnapshotTask,run,NOVALUE,1
org.apache.cassandra.utils.DirectorySizeCalculator,visitFile,size,1
org.apache.cassandra.utils.DynamicList,main,NOVALUE,1
org.apache.cassandra.utils.EstimatedHistogram,getBucketOffsets,bucketOffsets,1
org.apache.cassandra.utils.EstimatedHistogram,&lt;init&gt;,bucketOffsets,1
org.apache.cassandra.utils.FBUtilities,exec,NOVALUE,1
org.apache.cassandra.utils.FBUtilities,setBroadcastInetAddress,broadcastInetAddress,1
org.apache.cassandra.utils.FBUtilities,getJustBroadcastAddress,broadcastInetAddress,1
org.apache.cassandra.utils.FBUtilities,getJustBroadcastNativeAddress,broadcastNativeAddress,1
org.apache.cassandra.utils.FBUtilities,getProtectedField,NOVALUE,1
org.apache.cassandra.utils.GuidGenerator,&lt;clinit&gt;,NOVALUE,1
org.apache.cassandra.utils.GuidGenerator,guidAsBytes,NOVALUE,1
org.apache.cassandra.utils.HeapUtils,logProcessOutput,NOVALUE,1
org.apache.cassandra.utils.Hex,hexToBytes,NOVALUE,1
org.apache.cassandra.utils.HistogramBuilder,NOVALUE,ZERO,1
org.apache.cassandra.utils.IntegerInterval,equals,NOVALUE,1
org.apache.cassandra.utils.IntegerInterval$Set,add,NOVALUE,1
org.apache.cassandra.utils.IntegerInterval$Set,equals,NOVALUE,1
org.apache.cassandra.utils.IntervalTree$IntervalNode,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.utils.JVMStabilityInspector,NOVALUE,killerHook,1
org.apache.cassandra.utils.JVMStabilityInspector$Killer,killCurrentJVM,NOVALUE,1
org.apache.cassandra.utils.LongTimSort,binarySort,NOVALUE,1
org.apache.cassandra.utils.MBeanWrapper$OnException,NOVALUE,NOVALUE,1
org.apache.cassandra.utils.MergeIterator,iterators,iterators,1
org.apache.cassandra.utils.MergeIterator$Candidate,&lt;init&gt;,iter,1
org.apache.cassandra.utils.MergeIterator$Candidate,compareTo,NOVALUE,1
org.apache.cassandra.utils.MerkleTree,equals,NOVALUE,1
org.apache.cassandra.utils.MerkleTree$OnHeapNode,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.utils.MerkleTree$TreeRange,equals,NOVALUE,1
org.apache.cassandra.utils.MerkleTree$TreeRange,NOVALUE,tree,1
org.apache.cassandra.utils.MerkleTrees,getMerkleTree,merkleTrees,1
org.apache.cassandra.utils.MerkleTrees$TokenRangeComparator,NOVALUE,NOVALUE,1
org.apache.cassandra.utils.MonotonicClock$AbstractEpochSamplingClock,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.utils.MonotonicClock$SampledClock,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.utils.MurmurHash,hash2_64,NOVALUE,1
org.apache.cassandra.utils.MurmurHash,hash3_x64_128,NOVALUE,1
org.apache.cassandra.utils.NativeSSTableLoaderClient,&lt;init&gt;,hosts,1
org.apache.cassandra.utils.RMIServerSocketFactoryImpl,&lt;init&gt;,bindAddress,1
org.apache.cassandra.utils.UUIDGen,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.utils.UUIDGen,hash,NOVALUE,1
org.apache.cassandra.utils.UUIDGen,makeClockSeqAndNode,NOVALUE,1
org.apache.cassandra.utils.UUIDSerializer,NOVALUE,serializer,1
org.apache.cassandra.utils.binlog.BinLog,run,NOVALUE,1
org.apache.cassandra.utils.binlog.BinLog,finalize,NOVALUE,1
org.apache.cassandra.utils.binlog.BinLog,cleanDirectory,NOVALUE,1
org.apache.cassandra.utils.binlog.BinLog,deleteRecursively,NOVALUE,1
org.apache.cassandra.utils.binlog.BinLog$Builder,maxLogSize,maxLogSize,1
org.apache.cassandra.utils.binlog.BinLog$Builder,blocking,blocking,1
org.apache.cassandra.utils.binlog.BinLog$Builder,maxArchiveRetries,maxArchiveRetries,1
org.apache.cassandra.utils.binlog.BinLog$Builder,maxQueueWeight,maxQueueWeight,1
org.apache.cassandra.utils.binlog.DeletingArchiver,onReleased,NOVALUE,1
org.apache.cassandra.utils.binlog.ExternalArchiver,archiveExisting,NOVALUE,1
org.apache.cassandra.utils.binlog.ExternalArchiver$DelayFile,compareTo,NOVALUE,1
org.apache.cassandra.utils.btree.BTree,findByIndex,NOVALUE,1
org.apache.cassandra.utils.btree.BTree,replaceInSitu,NOVALUE,1
org.apache.cassandra.utils.btree.BTreeSet,tree,tree,1
org.apache.cassandra.utils.btree.BTreeSet,&lt;init&gt;,tree,1
org.apache.cassandra.utils.btree.BTreeSet$BTreeRange,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.utils.btree.FullBTreeSearchIterator,next,NOVALUE,1
org.apache.cassandra.utils.btree.NodeBuilder,update,NOVALUE,1
org.apache.cassandra.utils.btree.NodeCursor,seekInNode,NOVALUE,1
org.apache.cassandra.utils.btree.TreeCursor,ensureValidLocation,NOVALUE,1
org.apache.cassandra.utils.btree.TreeCursor,seekTo,NOVALUE,1
org.apache.cassandra.utils.btree.UpdateFunction,&lt;clinit&gt;,NOVALUE,1
org.apache.cassandra.utils.concurrent.Accumulator$1,next,NOVALUE,1
org.apache.cassandra.utils.concurrent.OpOrder$Group,compareTo,NOVALUE,1
org.apache.cassandra.utils.concurrent.Ref,newInProgressVisit,NOVALUE,1
org.apache.cassandra.utils.concurrent.Ref$Debug,NOVALUE,deallocateThread,1
org.apache.cassandra.utils.concurrent.Ref$IdentityCollection,&lt;init&gt;,candidates,1
org.apache.cassandra.utils.concurrent.Ref$InProgressVisit,nextChild,NOVALUE,1
org.apache.cassandra.utils.concurrent.Ref$Visitor,run,iterations,1
org.apache.cassandra.utils.concurrent.Ref$Visitor,NOVALUE,lastVisitedCount,1
org.apache.cassandra.utils.concurrent.Ref$Visitor,NOVALUE,haveLoops,1
org.apache.cassandra.utils.concurrent.Refs$1,apply,NOVALUE,1
org.apache.cassandra.utils.concurrent.WeightedQueue,&lt;init&gt;,queue,1
org.apache.cassandra.utils.concurrent.WrappedSharedCloseable,&lt;init&gt;,wrapped,1
org.apache.cassandra.utils.logging.LoggingSupportFactory,getLoggingSupport,loggingSupport,1
org.apache.cassandra.utils.memory.BufferPool$Chunk,free,NOVALUE,1
org.apache.cassandra.utils.memory.BufferPool$Chunk,freeUnusedPortion,NOVALUE,1
org.apache.cassandra.utils.memory.BufferPool$LocalPool,&lt;init&gt;,this$0,1
org.apache.cassandra.utils.memory.BufferPools,forChunkCache,CHUNK_CACHE_POOL,1
org.apache.cassandra.utils.memory.BufferPools,forNetworking,NETWORKING_POOL,1
org.apache.cassandra.utils.memory.ContextAllocator,&lt;init&gt;,allocator,1
org.apache.cassandra.utils.memory.MemtableAllocator,offHeap,offHeap,1
org.apache.cassandra.utils.memory.MemtableAllocator,onHeap,onHeap,1
org.apache.cassandra.utils.obs.OffHeapBitSet,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.utils.progress.jmx.JMXNotificationProgressListener,handleNotification,NOVALUE,1
org.apache.cassandra.utils.progress.jmx.JMXProgressSupport,&lt;init&gt;,broadcaster,1
org.apache.cassandra.utils.streamhist.StreamingTombstoneHistogramBuilder,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.utils.streamhist.StreamingTombstoneHistogramBuilder$Spool,&lt;init&gt;,NOVALUE,1
